"export-world data (NetLogo 6.3.0)"
"Maze_Project.nlogo"
"07/05/2023 18:24:35:746 +0200"

"RANDOM STATE"
"0 0 -1727483681 203 0.0 false -1317367532 1712714948 -1406283250 1557668379 -843792738 1105663656 -371279066 -31681737 -1227382115 1886801388 1389959690 2128311603 -127972693 800681542 635109281 439750560 -205084339 -1881440909 -621245769 -996689812 -98325878 -1197695153 1189079019 179879738 -367690749 1261392471 264268685 -35954728 1652790675 782631984 -1177582075 1938021187 77245064 -1521094972 -2012175777 -291573769 125002374 -494340963 -90103698 1838969327 -1127625035 1676838384 419800596 277606381 1570119318 244929368 -754935576 -1962542085 701445085 920031640 378111685 -1889504907 -2018447478 -341363578 426603179 -2031520382 976179011 -589848004 -1669509217 -1539889684 -1193612466 -386475670 -484894877 1592792689 -441452155 749383041 -1597163190 -1971128625 1890147983 -599859194 333588776 -1828242484 -38024689 512584484 293773837 -372771186 -1705673802 726889725 652544356 51585159 -2039318706 -276017038 1044284136 74726556 1909901683 -1397336249 -1784147436 159813794 812359026 140934328 2015673359 -1504466415 -1267606319 313474671 627966903 1690746652 -530962404 126018521 -124332428 1769266284 28119539 -539945131 -1227922591 1565055602 -1386291391 -1382177793 -1818667991 1184118387 -2057377635 1325433481 242391028 -346910215 -1173941188 -782539652 -1141747602 1371709611 1711973241 443772134 1979725621 -780070114 -520076815 89077471 -425625717 2145460126 -135395607 -1053245439 206389412 533085940 -1188857228 -1241945355 166942308 -1658975112 -762297340 -1541619302 -204511879 1645483291 -642650501 328789772 2110767134 7396364 1930682556 267621572 1548380866 -1399367888 326807575 1777290329 2052714328 1675495093 -2097912068 1634637370 728992528 -1798816184 -588248345 748258142 33410005 1582423092 -756881282 1807504648 874788634 -860221353 -1332110534 1712842686 -1850740064 -556289220 -926423694 520079052 -1037108417 1574089448 914634462 -1953346127 -1381119868 1422457515 -6569538 -1526659575 245243538 769733404 955569163 1764107479 734854330 -1195911377 2135316128 441654316 1717844242 2116941860 -347822645 -1005271262 -215630864 -1581596443 553537543 -1891808692 1561103974 -2049356573 -2082188442 -360136879 -619795270 -981564749 2023953951 -1256790920 -1332057819 -1506524793 950267863 -1448537521 -603157416 739226757 264537147 74021357 -1610261962 1148198491 1070331591 1347567079 1542493028 -475751868 468701227 722444643 -173406071 -1406133401 -1961884527 710465834 -83550259 -63647252 746211194 2106765236 -127238014 -719873788 -470618660 -602017887 1900488697 -764020699 -172242080 -2102053251 -1641018372 1467021047 -1124279376 -1550828783 -1444800482 1979844412 -1395600895 -670659189 1204859576 -1873228944 -1613200750 1734806207 -145490218 -840571888 -234222893 -1225624302 -1061733449 -774501821 -1350017770 -425986691 1364761887 913048242 -1650014711 -1945125226 1178488272 -372545269 -1154932039 1398925795 -1746942141 1906115240 -830253018 -973805130 -1737601738 1400450222 -395172202 1793834126 -933550874 -1421742746 -601071206 -1052893803 -974740388 -1590658734 -1027072759 -319929005 1611386655 -1995929625 1580452559 579061183 628178138 114940843 -441438852 45250299 113458584 -1904831620 -343090875 669008847 2087589612 -1169236277 500370360 810329629 934770027 -458421919 -1206554322 1933879690 594141609 -1820178835 1336317326 -81295833 1162169292 -1186902310 -602782016 -1833811144 1496325855 -400830796 1351410956 -2134200080 533881749 -1485239336 2137814844 -651112770 335598557 -1992336346 -1083496747 -1491703480 1286956639 1875623770 550827489 418302772 -695460002 -2072716688 -1706896373 1865554473 1851966126 -990187885 -454522795 896964688 -2020418925 -58685507 -1090923883 1559525172 1224440957 -1252745677 -1628689885 815149716 788432435 1758173049 1724374787 -1892358632 -878781608 -2069871099 -1154230052 -1449374986 1629847468 532890516 -31389346 106964186 791374 -616299914 -349996491 577319862 -183444652 -525585203 -515018677 -2131715967 1519393818 395262687 794983356 645740913 777820117 666477221 -73984889 -1342718399 406802170 -363566519 1463861060 -803178647 -61965078 -1941493856 -2033481058 -1410119193 2120998813 477102236 541071909 900631147 -1037469301 -1280341684 -481083096 -2055009613 102611058 -74400774 1906143873 1967821278 1470682107 -280430980 676860667 -1013533540 490607635 -1167060018 336551954 -1977431812 2086063758 -526726185 839965293 -480564552 -673999982 -328836139 1042823885 1767534888 -1087915669 -1392153552 1056725073 244605447 1482072673 -1300251006 -498708864 -1736281541 -1276175931 1238442278 1900643009 1319386022 -624748308 -678944037 1065077968 1843762377 1085355186 -1905336347 -459320974 -306019787 -2118957059 1755259827 -1732913428 -585476377 1819670468 -1515379938 -1635465539 -1808072305 90184171 -83509374 1883275683 575689826 -1703229380 352230660 -160439889 -325765067 1504925944 -895480486 -1977721104 -778689754 2124025790 534017330 1517747499 -1724926031 -1921874416 1568308514 -877164359 -839040850 628352454 1522560623 754393918 -1339636097 -1613526234 1422588288 524362490 1538369732 225804711 -1042170814 -259959794 -1692136665 -488618284 1429085906 947777724 1788153400 1361256879 -902574469 115196194 1034539843 -749292337 1948006807 898091703 1370943411 -886168099 -1465614635 1685410656 159466490 -1698139974 108091791 -319454514 944440339 -1712758847 -675198500 2027240656 -1783122686 2109943159 -1620482201 1184552111 314109954 -1810809396 1676521044 -905402215 141955289 921914595 1025233552 -175593377 1980281414 -1746212445 -334833300 -757280927 243766454 1696806654 -1824801420 1412595746 -1962972058 -975084933 -1730432081 53810040 2077356382 -1773306893 -522979950 2073576711 494240248 1181330625 -2144180839 1448584947 -2062413001 524748570 -1799578685 791013126 -1456493239 1334412615 411152966 -459491761 746292833 124134724 -906245792 -1059001055 123506375 -1580145137 1794470084 1178484934 731894791 1587144682 -2074064038 1882508782 -865221972 -1765366829 -1370149211 1238101283 634325057 -1877794146 -1367497393 982166844 -1254335656 1907206622 -360407334 2058932150 -608809217 -1040394200 -1124696154 -1279018933 -404902567 -2072261189 -145191437 1513662000 -609311503 -2055054146 -1937134490 -2099777777 -399983517 1961511884 806148981 278715185 -1910333022 1230205426 -37533842 -1876169071 838679733 -357477159 1180990185 2058284146 -408799222 -1139841923 1547460744 -209616973 1864607080 -292683527 -1207041762 -1296171149 -1395422714 1105192145 -1279318320 -521153090 2028912817 883071983 -1624059511 245730319 1668897205 -723770570 866202047 1244139262 635034728 -981474655 -1526474014 1477609753 -466616233 953122400 -684660934 -1000932023 6018699 1997137435 -817574220 1984511896 -280236361 -1546247756 -452991540 -660712800 83643502 -554180290 -1069941073 -1151851117 -1767235066 1834817410 2138454292 -921580500 -1954787728 1011674487 934782506 -1894609488 1031740353 -1590726187 1974420566 1074761362 -622899459 -1710850995 647328327"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","maze","number-of-agents","type-of-agents"
"-16","16","-16","16","0","nobody","0","""NEITHER""","0","""myMaze.csv""","10","""Primitive"""

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode"

"PATCHES"
"pxcor","pycor","pcolor","plabel","plabel-color"
"-16","16","5","""""","9.9"
"-15","16","5","""""","9.9"
"-14","16","5","""""","9.9"
"-13","16","5","""""","9.9"
"-12","16","5","""""","9.9"
"-11","16","5","""""","9.9"
"-10","16","5","""""","9.9"
"-9","16","5","""""","9.9"
"-8","16","5","""""","9.9"
"-7","16","5","""""","9.9"
"-6","16","5","""""","9.9"
"-5","16","5","""""","9.9"
"-4","16","5","""""","9.9"
"-3","16","5","""""","9.9"
"-2","16","5","""""","9.9"
"-1","16","5","""""","9.9"
"0","16","5","""""","9.9"
"1","16","5","""""","9.9"
"2","16","5","""""","9.9"
"3","16","5","""""","9.9"
"4","16","55","""""","9.9"
"5","16","5","""""","9.9"
"6","16","5","""""","9.9"
"7","16","5","""""","9.9"
"8","16","5","""""","9.9"
"9","16","5","""""","9.9"
"10","16","5","""""","9.9"
"11","16","5","""""","9.9"
"12","16","5","""""","9.9"
"13","16","5","""""","9.9"
"14","16","5","""""","9.9"
"15","16","5","""""","9.9"
"16","16","5","""""","9.9"
"-16","15","5","""""","9.9"
"-15","15","0","""""","9.9"
"-14","15","0","""""","9.9"
"-13","15","0","""""","9.9"
"-12","15","0","""""","9.9"
"-11","15","0","""""","9.9"
"-10","15","0","""""","9.9"
"-9","15","0","""""","9.9"
"-8","15","0","""""","9.9"
"-7","15","0","""""","9.9"
"-6","15","0","""""","9.9"
"-5","15","0","""""","9.9"
"-4","15","0","""""","9.9"
"-3","15","0","""""","9.9"
"-2","15","0","""""","9.9"
"-1","15","0","""""","9.9"
"0","15","5","""""","9.9"
"1","15","0","""""","9.9"
"2","15","0","""""","9.9"
"3","15","0","""""","9.9"
"4","15","0","""""","9.9"
"5","15","0","""""","9.9"
"6","15","0","""""","9.9"
"7","15","0","""""","9.9"
"8","15","0","""""","9.9"
"9","15","0","""""","9.9"
"10","15","0","""""","9.9"
"11","15","0","""""","9.9"
"12","15","0","""""","9.9"
"13","15","0","""""","9.9"
"14","15","0","""""","9.9"
"15","15","0","""""","9.9"
"16","15","5","""""","9.9"
"-16","14","5","""""","9.9"
"-15","14","0","""""","9.9"
"-14","14","5","""""","9.9"
"-13","14","5","""""","9.9"
"-12","14","5","""""","9.9"
"-11","14","5","""""","9.9"
"-10","14","5","""""","9.9"
"-9","14","5","""""","9.9"
"-8","14","5","""""","9.9"
"-7","14","5","""""","9.9"
"-6","14","5","""""","9.9"
"-5","14","5","""""","9.9"
"-4","14","5","""""","9.9"
"-3","14","5","""""","9.9"
"-2","14","0","""""","9.9"
"-1","14","0","""""","9.9"
"0","14","5","""""","9.9"
"1","14","0","""""","9.9"
"2","14","0","""""","9.9"
"3","14","0","""""","9.9"
"4","14","5","""""","9.9"
"5","14","0","""""","9.9"
"6","14","5","""""","9.9"
"7","14","5","""""","9.9"
"8","14","5","""""","9.9"
"9","14","5","""""","9.9"
"10","14","5","""""","9.9"
"11","14","5","""""","9.9"
"12","14","5","""""","9.9"
"13","14","5","""""","9.9"
"14","14","5","""""","9.9"
"15","14","0","""""","9.9"
"16","14","5","""""","9.9"
"-16","13","5","""""","9.9"
"-15","13","0","""""","9.9"
"-14","13","5","""""","9.9"
"-13","13","0","""""","9.9"
"-12","13","0","""""","9.9"
"-11","13","0","""""","9.9"
"-10","13","0","""""","9.9"
"-9","13","0","""""","9.9"
"-8","13","0","""""","9.9"
"-7","13","0","""""","9.9"
"-6","13","0","""""","9.9"
"-5","13","0","""""","9.9"
"-4","13","0","""""","9.9"
"-3","13","0","""""","9.9"
"-2","13","0","""""","9.9"
"-1","13","0","""""","9.9"
"0","13","5","""""","9.9"
"1","13","0","""""","9.9"
"2","13","0","""""","9.9"
"3","13","0","""""","9.9"
"4","13","0","""""","9.9"
"5","13","0","""""","9.9"
"6","13","0","""""","9.9"
"7","13","0","""""","9.9"
"8","13","0","""""","9.9"
"9","13","0","""""","9.9"
"10","13","0","""""","9.9"
"11","13","0","""""","9.9"
"12","13","0","""""","9.9"
"13","13","0","""""","9.9"
"14","13","5","""""","9.9"
"15","13","0","""""","9.9"
"16","13","5","""""","9.9"
"-16","12","5","""""","9.9"
"-15","12","0","""""","9.9"
"-14","12","5","""""","9.9"
"-13","12","0","""""","9.9"
"-12","12","0","""""","9.9"
"-11","12","0","""""","9.9"
"-10","12","0","""""","9.9"
"-9","12","0","""""","9.9"
"-8","12","5","""""","9.9"
"-7","12","5","""""","9.9"
"-6","12","5","""""","9.9"
"-5","12","5","""""","9.9"
"-4","12","0","""""","9.9"
"-3","12","5","""""","9.9"
"-2","12","0","""""","9.9"
"-1","12","0","""""","9.9"
"0","12","5","""""","9.9"
"1","12","0","""""","9.9"
"2","12","0","""""","9.9"
"3","12","5","""""","9.9"
"4","12","0","""""","9.9"
"5","12","0","""""","9.9"
"6","12","0","""""","9.9"
"7","12","0","""""","9.9"
"8","12","0","""""","9.9"
"9","12","0","""""","9.9"
"10","12","0","""""","9.9"
"11","12","0","""""","9.9"
"12","12","0","""""","9.9"
"13","12","0","""""","9.9"
"14","12","5","""""","9.9"
"15","12","0","""""","9.9"
"16","12","5","""""","9.9"
"-16","11","5","""""","9.9"
"-15","11","0","""""","9.9"
"-14","11","5","""""","9.9"
"-13","11","0","""""","9.9"
"-12","11","5","""""","9.9"
"-11","11","5","""""","9.9"
"-10","11","5","""""","9.9"
"-9","11","5","""""","9.9"
"-8","11","5","""""","9.9"
"-7","11","0","""""","9.9"
"-6","11","0","""""","9.9"
"-5","11","0","""""","9.9"
"-4","11","0","""""","9.9"
"-3","11","5","""""","9.9"
"-2","11","0","""""","9.9"
"-1","11","0","""""","9.9"
"0","11","5","""""","9.9"
"1","11","0","""""","9.9"
"2","11","0","""""","9.9"
"3","11","5","""""","9.9"
"4","11","0","""""","9.9"
"5","11","5","""""","9.9"
"6","11","0","""""","9.9"
"7","11","5","""""","9.9"
"8","11","5","""""","9.9"
"9","11","0","""""","9.9"
"10","11","5","""""","9.9"
"11","11","5","""""","9.9"
"12","11","0","""""","9.9"
"13","11","0","""""","9.9"
"14","11","5","""""","9.9"
"15","11","0","""""","9.9"
"16","11","5","""""","9.9"
"-16","10","5","""""","9.9"
"-15","10","0","""""","9.9"
"-14","10","5","""""","9.9"
"-13","10","0","""""","9.9"
"-12","10","5","""""","9.9"
"-11","10","0","""""","9.9"
"-10","10","0","""""","9.9"
"-9","10","0","""""","9.9"
"-8","10","0","""""","9.9"
"-7","10","0","""""","9.9"
"-6","10","0","""""","9.9"
"-5","10","0","""""","9.9"
"-4","10","0","""""","9.9"
"-3","10","5","""""","9.9"
"-2","10","0","""""","9.9"
"-1","10","0","""""","9.9"
"0","10","5","""""","9.9"
"1","10","0","""""","9.9"
"2","10","0","""""","9.9"
"3","10","0","""""","9.9"
"4","10","0","""""","9.9"
"5","10","0","""""","9.9"
"6","10","0","""""","9.9"
"7","10","0","""""","9.9"
"8","10","0","""""","9.9"
